,appId,title,score,rating,review,comment,priceT,install,genre,developer,release
277,com.blocktrail.mywallet,BTC.com - Bitcoin Wallet,3.4,8169.0,3874.0,"[""Started with a fresh account and gave problems with password. I am 100% sure what it should be because I used a password storage tool plus I printed it when I created the account. Found out when I tried to change settings and my current password is not accepted. Now after months for no reason my IP is blocked. Lucky me I didn't store a lot bitcoin. Looks like Scam to me"", 'This once was a great app with great support but now support is non-existent! It has been two weeks and four requests with not even a auto-reply. I will change my review if support contacts me. I have all my recover data but the recover page they give you has bugs and the help page is blocked by Cloud Fire!', ""Don't use this app, today is may 14,2021, I have deposited 100$ BCH in this wallet some months ago, I changed my phone and reinstalled this app and tried to open my wallet but it's showing my ip address is blocked, I don't know why I mailed to the support team tii now no reply and not opened my wallet. I think these frauds have stolen my funds, so I request you all to transfer your balances to a reliable other wallets as early as possible. This I am writing is real thing happened in my life...."", 'Horrible Wallet. Very hard to send and receive if you plan on keeping low amounts of coins in it. Support is almost non-existent. STAY AWAY!!', 'Guys Chill.. It\'s NOT a scam!!! I used to employ this app for couple of years with no problem, but today I encountered the ""loading"" phrase that go on and on and on.. So i come and read almost all reviews, and almost got a heart attack! Bc I kept couple of BTCs for my friend, and he wanted them back.. So after all awful reviews, I thought mine is gone too! But i remembered i used to close and open app couple oftimes till login successfully. Iwrite this for ppl to not freakout.I withdraw ezily']",Free,500000,FINANCE,FINE BRAND LIMITED,"Sep 9, 2015"
278,com.prizmbit,"Prizmbit wallet, p2p cryptocurrency exchange",4.0,516.0,246.0,"['Very good app, moderate withdrawal fee and good paramining', ""Verification mail not coming No password recovery opition working I can't use this wallet Thanks for reply"", 'best cryptocurrency exchange!! + paramining!', 'the best crypto fiat exchange App ever use and seen!', 'Very good exchange app']",Free,10000,FINANCE,PRIZMBIT S.L,"Jun 28, 2019"
279,com.sparkpoint,SparkPoint - Cryptocurrency Wallet & DApps Browser,4.5,576.0,497.0,"['I had some responsive issues inserting the pin on a 10 inch tablet and the instagram link is broken. If start a transfer and change to another app to copy the address and return I need to start again because the state is not saved. Also I tried to transfer the tokens to another wallet (Trust Wallet) and the app crashes. When I try to scan another safemoon address to send it recognizes the qrcode and decodes it but it desapears almost instantly. Also the loading when changing screen is annoying.', ""This is a very efficient platform with a big future. I have been very pleased with the rate at which improvements are made to any bugs. I can send and receive my tokens at a fast pace, as well as a strong sense of security. The layout of the wallet is designed expertly in the sense that it's simple to digest and maneuver. The vision that the team with SparkPoint has for the project is exciting beyond words right now. I am very excited for future announcements and added utility with this project."", 'App is very clean and easy to use, similar to other wallets. Works very fast and smooth. Everytime you change screen, you need to log in again (like in the bank apps) which I feel much more comfortable for security reasons. Overall very satisfied with the interface and looking forward for the following developments!', ""So far I can confirm that I didn't have any big issues with SparkPoint Wallet and I hope they will keep the higher safety and security standards in future and we will not be lost or stolen our cryptocurrencies. For me SparkPoint wallet is one of the best choses to keep your cryptocurrencies in safe and secure way... So, I recommend it. I love this project as a whole, and I believe huge things are coming through this Wallet!"", ""Great App Designs, Great User Interface, and with the least Hussle. Covered both BEP-20 TOKENS and ERC-20 TOKENS so I can say it supports most of the Tokens you can find in the exchange. From the wallet itself you're able to connect to the whole SPARK ecosystem which is very great.""]",Free,10000,FINANCE,SparkPoint Technologies Inc.,"Jul 20, 2019"
280,com.xufagroup.cryptowallet,Crypto Wallet: Store and Trade Coins,1.8,5.0,4.0,"['Is good but try update it ,so that we can copy the wallet address of each.update because wallet is there but it cannot cope to clip board and paste it or send to someone if your btc', 'Scam sent money to wallet after 3 days still waiting for my balance as it is still showing 0', 'Nice']",Free,500,FINANCE,Martin SangDo,"Jul 5, 2018"
281,io.eosnova.wallet.android,NOVA Wallet - Best Cryptocurrency Wallet,3.1,173.0,116.0,"['Update - Took a little while to hear anything back from them after emailing and posting comment. After i emailed them back took a whopping 18 mins to get a full refund of All the missing EOS back!! blown away. Great job! -Original post- Lost almost 10 eos so far by sending to the address given on set up. setup deposit requested was .04 and change, sent in 4.8 only got .04. Made another deposit after searching the app for an address and, like an idiot and big suprise nothing.', ""Not only is this a great looking and functioning app with a unique Dapp platform, but their team deserves a round of applause. After I setup my EOS account I accidentally sent the subsequent transaction to Nova's deposit account. I emailed support and without hesitation they sent my funds back to me. Go Nova!"", 'Ok. Some reason theres no clear way to just send eos to anthor account( put a send button) Also you cant whitelist most dapps. Also cant just use finger print instead off password. Only reason i use it is cos token pocket randomly stopped working otherwise token pocket is a much smoother and easier wallet.', ""Had some teething problems to begin with. It costs several dollars to open the wallet, that's just the nature of Eos though. The customer service is pretty good."", ""Visually quite attractive. Don't expect to see exact balance of tokens though. Also, as a security measure, the screenshot of the wallet should not be seen in phones recents history""]",Free,10000,FINANCE,Themekeyboard,"Oct 9, 2018"
282,com.bolowallet,BoloWallet - Crypto Wallet That Does EVERYTHING,,,,[],Free,50,FINANCE,BWallet Team,
283,com.atlas.mobile.wallet,Cent - The crypto wallet for DeFi,4.9,18.0,9.0,"['lowest transaction fees . great crpto wallet', 'Great user experience and super low fees. Amazing app, highly recommended!', 'Very nice and easy to use crypto wallet.', 'It was nice and a good wake up call do come with side were', ""My first crypto wallet and I'm loving it!""]",Free,1000,FINANCE,Cent Finance ltd,"Aug 7, 2020"
284,mn.godeal.gopay,GoPay Bitcoin HD Wallet,0.0,0.0,0.0,[],Free,1000,FINANCE,Disrupt LLC,"Feb 10, 2018"
285,com.btcc.mobiwallet,Mobi - Crypto Asset Wallet,3.4,24.0,16.0,"[""The app is crashing and it's impossible to use. Please fix asap"", 'Send and receive funtions have been disabled why is this and I just sent my crypto there please resolve this I want to see my money 😭😭😭😭😭😭bloody thieves !!!!!!!!!!!!!!!!!!😭😭😭😭😭😩😩😩😩😩😩😩😩😩😩😩 Some one report them', 'BEWARE!!! THEY ARE THIEVES..MY MONERO WALLET DISAPPEARED WITH MY MONEY', 'Very important to me', 'No access']",Free,1000,FINANCE,Mobi Me,"Mar 28, 2019"
286,com.zengo.wallet,"ZenGo Crypto & Bitcoin Wallet: Buy, Earn & Trade",4.2,2519.0,1027.0,"['ease to buy hold and send crypto, safe secure and simple for me ,helpful customer support, good to learn how crypto apps work the fees ect. even there are sometimes some charges are worth a bit extra and the orders go through quite fast .Good teamwork and effort to assist customer with questions .Thanks .', ""Updated review: the issue I previously had with the savings has now been resolved, with good CS. Beautiful UX with just one star off for some minor bugs, that are only bothersome sometimes, otherwise don't effect the overall usage of the app/wallet. If you want a simple, trustworthy wallet to buy, trade, earn or simply just store your crypto (and I've tried a few) I so far would recommend ZenGo for sure."", ""So far I think the app/service is well done, I like the layout and it's easy to navigate. Unfortunately I don't believe this is the crypto app for me, mostly because the minimum is $100 and that's just way more than I'm willing to spend, although that's more of a person finance issue and not their fault, it's just a shame. Other than that, I would say the biggest (CON) for me is the app will say oops error and I have to close and reopen, in order to go back to where I was."", 'I love the support handle a transactional issue. They did it with the utmost expertise and best customer service ever on an app involving cryptocurrency. The issue was resolved in less than 2 working days. In addition, the app is user friendly and allow you to get interest on your bitcoin or stake your ethereum in a smart contract. And everyone benefits from the referral program. Overall, I would recommend ZenGo to all my friends.', 'Great App, and Supporting team was very kind and active to resolve the issues in very short spam of time. Thank you Mr Gaurav.']",Free,100000,FINANCE,ZenGo,"Jan 19, 2020"
287,com.lumiwallet.android,Lumi Crypto Bitcoin Wallet,4.7,5867.0,1203.0,"['First time using this wallet but i am impressed, i have been using Luno for as long as i remember had to change due issues with app but i am impressed with Lumi its easy to use and when buying bitcoin is easy and straight forward. Keep up the good work guys', 'Easy setup, lots of coin options. Overall does more than I needed it to do, and exceeded my expectations.', 'I did not have a good experience with this wallet at all... I tested it out. Exchanged $75 in BTC into SHIB coing. Got literally charged $25 in fees. 30% of my money gone in ONE EXCHANGE ... That is outrageous...', 'Great app, very clean interface. Could use dark mode support. Would like to see support for more crypto. 1inch and AMP specifically 🙏', ""Only just started using it but clean and easy to navigate. **Update** I've been using Lumi wallet for a bit longer now and have been very impressed by the app and by the team behind it. When I had a problem they responded incredibly quickly and were able to solve it rapidly and kept me up to date as they did.""]",Free,100000,FINANCE,LUMI SOFTWARE LTD,"Jan 15, 2018"
288,com.maxxwallet,Bitcoin Wallet - MaxWallet,3.5,16.0,11.0,['this app is not good I have lost my btc in my wallet please I need my btc back'],Free,10000,FINANCE,"MAX Wallet , Tov","Mar 25, 2019"
289,io.atomicwallet,Bitcoin Wallet & Ethereum Ripple ZIL DOT,4.4,44664.0,21663.0,"[""As long as I dont have funds disappear this app is really awesome!!!! Very nice setup and buying is easier than most<< UPDATE after algorand was taken from friends wallet. I hate to see someone go through what I went through, but it seems if you have your money taken, it's tough luck and there isnt any help, use these wallets with knowing you can lose your money...I'm getting away from this wallet learned a bad lesson again. These wallets are not secure...and I am stuck having to use exchanges"", ""Don't put your money in the account. Their support asks for your backup phrase in order to provide support and then takes out the money. When I tried to transfer my funds, it gave me a message to try again in 5-10 minutes. Meanwhile, they transfered the funds to a mysterious account. Now they deny that they would never ask for backup phrase. At this point, I would suggest to stay away from this wallet. Their security sucks and doesn't provide any support to save your funds."", 'I definitely like this wallet and the limited staking options. I like having my coins together and access to the private keys. I like being able to trade an an acceptable number of pairs, albeit pricey. I dont like that when i go to look at my portfolio balance its off by like 2-3 weeks of price changes. If my valuation changed, i want to know asap. As such, i just cant keep using it and have resorted to calculating my portfolio with excel...', '2225.53 pdot appearing in balance everytime I login to the app. Then disappears after 1-2 minutes. This is happening since last 1 week everyday. I never bought or stored pdot ever. I see in the comments that identical issue has been reported by another user few days back. Please check why is this glitch with pdot impacting multiple users. This is ruining the confidence with your app.', ""I've had the wallet for 5 months now and it has many positives: lots of coins, staking and an exchange partner. So far my experience has been very good. There's been hiccups along the way but resolved in a reasonable time.""]",Free,1000000,FINANCE,Atomic Wallet,"Jan 30, 2019"
290,com.masterbitexpress.wallet,MasterBitExpress Bitcoin Wallet,0.0,0.0,0.0,['Excellent'],Free,500,FINANCE,FollowMe Developments,"Apr 21, 2018"
291,com.zixipay.wallet,"ZixiPay - Tether Wallet, Bitcoin Wallet",4.4,19.0,7.0,"['Fast and Good , A little more comission than others', 'Why no have option for transfer money in the wallet to bank account?', 'Very simple wallet and not secure !', 'The best tether wallet i have found so far.', 'Excellent']",Free,1000,FINANCE,ZixiPay LLC,"Dec 18, 2019"
292,piuk.blockchain.android,"Blockchain.com Wallet - Buy Bitcoin, ETH, & Crypto",3.2,107216.0,53624.0,"[""Got a new phone. Tried to log in. Followed the verification steps to the letter. Then app freezes. I've been attempting this for a month now on several phones. I came here to check if the reviews would help only to see the same nonsense has been happening to other people. It's obvious you guys know what you're doing and will keep doing it cos it's all virtual. Thieves."", 'Worst application ever! I transferred coin from trade to private key wallet since 18/06/2021 and till this moment it has not reflected in my account. Transfer of coin from a wallet to another shouldn\'t take this long considering it\'s from same application. Coin worth or $3000 is now reducing daily without dropping to any of the wallet. Transaction status remain ""confirming"" for a week now. I have generated several ticket number and still no response at all. New ticket number #2558126.', ""I can't log into my account i the app. It asks me to verify the login through the email they sent me. I've done that a couple of times. It works with the web version but not with the app. After verifying and coming back to the app, the login process restarts. Please do something about that..."", 'I woke up to one day and found some amounts transferred to an address am not familiar with.. I notified the support team and the best thing they did is give me a ticket... Its been days now and not a word from the team.. Support team you can do better.. At least let me understand how amounts were transferred without my consent... My ticket #2538925', 'Updating to downgrade from 2 stars to 1. Cannot wait to have Blockchain out of my life. Log in on phone app correctly first time, am told to check email for certification link. Go to email and click link - acc immediately frozen. UTTERLY STUPID ... Confusing. Contradictory. Frustrating. Looks great. Support tickets go unanswered and Live Chat left me hating the company. Seems to be very secure, seamless, efficient in other ways. IE It does the hard things well and some easy things really badly.']",Free,10000000,FINANCE,Blockchain Luxembourg S.A.,"Feb 3, 2013"
293,com.zelcash.zelcore,Zelcore - Multi Asset Crypto Wallet,3.8,472.0,322.0,"[""Recover questions don't work. Just keep adding more and more but never finishes. Bad from the start."", ""Wow you guys really destroyed one of the best wallets. I can't even start saying how bad it has become since Feb 2021. Unbelievable. I mean how is this even possible? I used it for years but now I can't even use it at all so slow. Doesn't anyone there install and see how bad it is now?"", 'Lousy... Did not received any transaction even though it is shown in the explorer. Scam.', 'Not a good wallet for older devices even with a upgraded rom as it runs so slow it becomes almost useless. Got a new device and the wallet runs flawlessly.', 'I have been in the space since 2016 and this is one of the best wallets out there.']",Free,10000,FINANCE,Zel Technologies Limited,"Sep 21, 2018"
294,com.quppy,"Quppy Wallet - bitcoin, crypto and euro payments",4.0,2042.0,1002.0,"['I love this app, only issue i have is the fees used when buying through debit card, since we are restricted to euro and pounds, 4% seems kind of high in relation to usd. Otherwise, a very good and private app, i recommend it.', ""Mega scam here - It's like someone saw all that is wrong with banking and create an app with all those issues. avoid at all costs.72hrs is the normal transaction time and more often than not it will be declined and will cost £3.97 PER TRANSACTION.. customer service will show you how much they do not care about customers. I will never used this again WORST BANKING APP by far.. They should be illegal.. Their reply below is just another lie.. Just read other reviews and see"", ""I've had money trapped in my wallet for months, support are not helping me at all and don't answer me for days and days. I've been waiting to transfer my btc for so so long. Avoid this wallet if you can. The 'support' have said they've given me instructions, but none of them have worked. They have effectively stolen my bitcoin because their app is buggy and faulty. If I could give below 1*, I absolutely would."", 'I transferred 560€ from my revolut , payment was delayed and my quppy account blocked. I got a message from quppy finance department that they were asking for a photo of my bank card that I used to top up my quppy wallet. I informed that it was a wire transfer and there is an error in their system, I attached a confirmation of transaction, generated from my revolut. My message was ignored and I was asked again to show card from which I made payment. Turned out , quppy steal my 560€ !!!!!!!!!!!', 'Why is there a problem with the bitcoin cash section in wallet? I have not been able to trade for a week.']",Free,100000,FINANCE,Quppy Europe OU,"Sep 17, 2018"
295,com.sixwallet,SIX Wallet - Your everyday Stellar Crypto Wallet,3.7,37.0,17.0,"['cannot register ... asking me to contact admin although all info correctly provided .... disappointed', 'Verification step easy to get stuck', 'Great wallet and trust worthy.', 'ลงทะเบียนบัญชีใหม่ไม่ได้', 'Like what you promise. Thanks.']",Free,1000,FINANCE,SIX Network PTE. LTD.,"Aug 8, 2018"
296,de.fuf.bitbucks,Bitcoin Wallet BitBucks,4.2,40.0,15.0,"[""Plz send my wallet I'd with my email"", 'Dont got wallet id', 'Good 5', 'But', 'good apps!!']",Free,5000,FINANCE,FUF // Frank und Freunde,"Sep 3, 2019"
297,com.exchangily.wallet,eXchangily DEX Bitcoin Wallet & Crypto Wallet,4.1,27.0,18.0,"['What started out well has turned into a nightmare. Slow, outdated looking and far too complicated to use.', 'THIS WALLET TOTALLY SUCKS. CANT EVEN GET PASSED THE MNEMONIC WORDS. IT WONT ACCEPT THEM. 0 STARS', 'Rubbish. App launched with bugs and inactive pairings. Existing community and support is laughable and you will leak lots of cash trying to figure it out. If you absolutely must, do what i did and experiment with a small amount first. Thank goodness I did as I cant get my test cash out now. 2 stars because nobody believes 1 star reviews.', 'I love this DEX app. Most of DEX I saw so far are built on ethereum and the trades are limited to erc20 tokens. This one gives the convinence to trade cryptocurrency established in various blockchains and is easy to use. Definitely the version 2 showed more improvement than ver.1. I just hope more major tokens will be added in the next version.', ""A great bitcoin wallet and multi crypto wallet app. Trading is intuitive and responsive as are peer to peer transactions. If you're looking for a decentralized exchange, open source, and autonomous wallet ownership then i recommend this app.""]",Free,1000,FINANCE,Exchangily LLC,"Feb 5, 2020"
298,com.airwalletofficial.air_wallet,AIRWALLET - Secure Cryptocurrency Multi-Wallet,4.2,29.0,25.0,"['i have been following AIR WALLET since launch and i expected nothing but successful from the team because they are smart and experience too, airwallet is promising and i hope it will outperform wallets like coinomi and trust wallet', 'As a beta launch it looks clean. Hope to see more features soon like Airdrop.', ""Pls I need some help here....I'm finding it difficult to sign into AIRWALLET . The app is not accepting any password I put up .""]",Free,1000,FINANCE,AWTech Blockchain Solutions,"Oct 19, 2019"
299,com.airbitz,Bitcoin Wallet - Airbitz,3.4,1150.0,492.0,"[""I used to have this wallet and it became outdated for my phone. Got deleted. I have my passcode but not the recovery answers (not both of them) I emailed for help and was just told JUST download the new one edge wallet if you can recover your password. Talk about absolutely disregarding my request for help. I see everyone here finally got some help with the same issue I am having. What a waste of time when your customer service doesn't even listen. Isn't that job to solve problems not disregard!"", ""The company locks you out of the old app permanently with no way of recovering the account if you don't know the full password even if you know the PIN. Reading the other reviews on Google Play apparently this is a widespread problem with airbitz / Edge UPDATE they reactivated the old airbitz servers long enough to login with the pin and change the password in order to transfer the account to Edge"", ""Transaction still pending after a month, funds basically lost because I can't reverse transaction or retry it on Edge"", 'I broke my last phone that had the wallet, and wanted to load it onto a new phone, I could not get it to work. The service from the support team was quick and helpful. It took some time, but I am back in. Thank you. (On a side note, if you are still using airbitz, I recommend you go over to edge as soon as you can)', 'I have used this months ago and it worked so went to use again. I have money on the account and it wont even let me log in. Just gives me a loading screen. So now they have stolen my money. Dont use.']",Free,100000,FINANCE,Edge (formerly Airbitz),"Apr 10, 2014"
300,com.wirex,Wirex Card & Multicurrency Crypto Wallet,3.5,21299.0,11653.0,"[""On 5/4/2020 I gave a 5 stars review. Recently I've had to deal with the Support team and a trivial issue is still on going for more than 40 days. Terrible, terrible, terrible support (Vladyslav Mynenok from the Support team if anyone is reading this). Updated review from 5 stars to 2 stars due to this."", 'I had to change my rating to 2 star because im having trouble with transacting using wirex. Whenever i try to exchange, it is always successful, whenever itry to transfer , it is always declined, For what is the reason for this declined transfer???', ""Alot of problems with this app I'm not impressed, for instance let us change our rewards program freely and work on your customer service because it's seriously slow"", 'Reaching for Higher - then, it is the wallet for you !. My card(Debit) came in as quickly as the date suggested. Really a creative box(Talented Eye) in which card was produced. Thanks , I hope for the future co-operation with as much talented employees.', 'I installed this app to use for cash out from crypto to atm using wirex card.. I deposited my balance from binance app to this wirex app and start order wirex card and it cost 9.99 sgd and it was deducted to my balance.. But the card was still not delivered it almost 3weeks and the crypto was still bearish and i already lost my money so I decide to withdraw my remaining balance to trade again in binance the problem is withdrawal was pending. I will change my review if my problem solve..']",Free,1000000,FINANCE,Wirex,"Mar 31, 2016"
301,com.polehin.android,Bitcoin Wallet - Buy BTC,4.3,20318.0,12120.0,"[""It really amazing app great features got most coins but some particular coins are there that got three different categories but not knowing the one coinbox got like the busd for example it really cool love it for the conversion but got some high charges though I'd have rated 5* but few touching needed"", 'The fee is just too much. It was not like this from the start. To transfer from one wallet to another can cost $10-$20 and to purchase coin, the fee is hell on earth.', ""I wrote a review before seems to me that they deleted it and since I contacted the support there hasn't been any help from them whatsoever I have over $8000 USD stucked here and I have been using this app for long on my IOS but it wasn't available afterwards and I decided to use it on andriod but I think IOS removed it after it detected it was scam why won't playstore do the same they don't value the app users or what ....... What a shame but this are one of the reasons I hate andriods"", ""The fees make it so you'll never increase your amount of money or crypto. It costs so much to exchange crypto that you'll never climb the ladder and you'll be left with what you walked in with. Also it crashes when its a good time to buy or sell and it freezes I have to restart over and over to update. Good old fashioned white collar crime. Using us to make money.waste of time and unreliable and over priced. I should be the one getting payed its my money invested not theirs. Lesson learned."", ""Huge fees usually over 5 GBP for just one transfer. Even higher fees for crypto purchase. Selectable option to send Monero but comes up with a message stating this isn't implemented yet. Often massive wait times for funds to clear as well. Sometimes days. Also no blockchain hash given for transactions so you can't track anything. Their website comes up with an error and if you try to reset your password with the code they send in an email. It says its wrong. So no way of recovering account.""]",Free,1000000,FINANCE,Coinbox.org,"Dec 25, 2018"
302,co.busha.android,"Busha: Buy & Sell Bitcoin, Ethereum. Crypto Wallet",4.1,2218.0,1709.0,"['Awesome experience with the speed of Busha P2P service via Cash Connect. Completed my transaction within 1 minute wow 💥Am rating 4STAR now , BUTwould rate it 5STAR once charges is adjusted to maximum of #300. The charges are on the high side for now, #405 to #810. Thanks Busha Management, hope to see more adjustments 🔜.. One love 😍', 'I feel so confident and 500% secured using Busha, everytime! Swift and easy transactions. Top-notch responsive customer service. The concept is highly commendable. I love it!', ""You guys are not trying at all, just to verify my identity with my Id card is now a big problem, I keep receiving logical errors and am sure that's from your server because I have use my laptop and my Android to try it. Without verifying to level two the app useless because you can't deposit or trade. So you need to do something fast, otherwise you will loose new customers."", ""Impossible for me to sell off my coins, I've really tried so had and you guys keeps on stating limits for withdrawal. When I wanted to deposit you guys stated deposit limit, to sell off and withdraw,you guys also stating limits for withdrawal. I tried to meet up with the limits by depositing more money and buying coins inorder to sell, yet it keeps on going higher impossible for me to withdraw due to your limit. Is this not a scam or what where I just keep on depositing the more????"", 'Wow app it greate just the merchant are not fast in attending to people buying NGN It quite good but the fees are way too high. The difference between price of selling and buying crypto is 1million naira which is unfair, the price is way too different. Buying price is too high while selling are way too low']",Free,100000,FINANCE,"Busha, Inc.","Jan 21, 2019"
303,com.liberty.jaxx,"Jaxx Liberty - Trade Bitcoin, ETH and 90+ Crypto",3.8,5089.0,2809.0,"[""*Update: It's not syncing with the new update installed, it's stalling at the blue welcome screen, It's not opening with various devices and reinstalling it ends up with the same results so far.* Original review: A great wallet system, secure and easy to use, a great place too view the market as well, helpful upbeat community, a good insider news source as well. :)"", ""Something is wrong with the app. One of the wallets constantly drops to zero in a second, sometimes it takes a refresh and sometimes a few refreshes then the amount will come back. Sometimes even the Total Holdings doesn't add up. Can someone help? Thanks."", ""Shocking, over priced useless wallet. Don't entertain it. Just lost £40 for nothing literally nothing I'm so angry."", ""Is there a way to get the old Jaxx app functioning? I have tried to insert the phrase there but there is no Continye button. Forcing me to use the new app. I need the recover the wallet I had from the old Jaxx app. I didn't get the chance to move to the new version of Jaxx. PLEASE help."", ""Easy to use, high transaction fees (but that's the bitcoin miner fee, it's the same no matter what wallet is used), only thing keeping it from being 5 stars is the fact that the minimum for exchanging altcoims is 52 euro which is quite high (as in, if I want to convert BTC to etherium, I have to convert a minimum of 52 euro worth) but overall a good, safe, easy to use app.""]",Free,100000,FINANCE,Decentral Inc.,"Sep 12, 2018"
304,com.valr.app,VALR - Crypto Exchange & Payments,4.2,646.0,349.0,"[""Here's 5 stars... But It would be nice to see price action on the 24hr against ZAR and not Bitcoin or Ethereum. If Coinbase can do it I don't see why it can't be done locally. New and worthy listings would be nice too."", 'I love this app I just wish it would add more coins i get it has the biggest selection of coins but I would really love newer coins like cake token and polygon maybe avee', 'When I first installed the App, it showed me a sum total of what I have in Rands, but after the update it only displays the % spread across my account. I have written two emails to the support asking for assistance but only got the response that ""They are closing my ticket because they haven\'t heard from me"" this is so frustrating. I\'m not a pro in trading but it was easy to see if I have made a profit or a loss at Glace. Please bring back the totals. Thank you', 'Very user friendly, good reaction and transaction time. Never let me down once.', 'Pleased with the functions and is user friendly, easy access and easy to use.']",Free,50000,FINANCE,VALR,"Sep 13, 2019"
305,com.agile.walletapp,Crypto Wallet,0.0,0.0,0.0,[],Free,100,FINANCE,Agile Infoways Pvt. Ltd.,"Jun 6, 2019"
306,com.cyberblock.cyberblockmobile,"Hawala—Blockchain Wallet (BTC, ETH, LTC, BCH...)",1.8,5.0,2.0,['registrations does not work'],Free,100,FINANCE,Doradream,"Oct 22, 2018"
307,com.buyucoinApp.buyucoin,BuyUcoin : Crypto Wallet to Buy/Sell Bitcoin India,4.2,2749.0,2064.0,"[""To be honest, I want to say that the way they are operating is not good. Because if we buy something then it (app/buyucoin) shows bigger price than original, and even when we sell, it shows much lesser price than the original price. Everytime they are trying to make profits, they want a percentage in our money so that they will get the profits, and think, if something gets bigger then how much percentage/profits they will get from us? That's just nonsense!"", ""The app is quite cumbersome to use. Looks like Developers are not paying heed to the feedback provided here. When I set a a fingerprint lock and tried to open the app, it just gets stuck on the animated logo. The app doesn't open. You should look into such issues. These are deadlocks."", ""I will say the app scvery good design also very it's true price is liile bit higher dan current price vbut overall it's very satisfactory previously I was facing many problems but I got the hep from from the chat thanki you for all dat..I will tell all other to please join as I am satisfied.. thanks a lot buyucoin..I had told my frd also to join..."", 'It shows higher price from market price when we buy and shows very low price when we sell. It is a cheating. Instead they can come up with a fixed processing fee as a percentage. The price manipulation goes over 5% which is not good', 'In my personal experience , I m not happy with buyucoin services , it become fool to user and geeting too much rate on buy or giving low rates on sell , we are not able to see the history easily like filter option is not available , buyucoin is not sharing refer comission also']",Free,100000,FINANCE,Iblock Technologies Private Limited,"Feb 15, 2019"
308,com.hotbtc.exchange,HOTBTC - Buy Sell & Trade Cryptos. BTC ETH Wallet,4.5,21.0,20.0,"['Good app. easy to understand. Plus you have given blogging services and ico listing services too, that is a goof thing. But add some notification features too.', ""Installed but couldn't register. App wouldn't do anything after info was entered"", 'Great app to explore and trade with crypto market mainstream coins, best response, i am satisfied use is aap and good application.', 'Nice frontend.. user friendly app. I would suggest you to do proper marketing ads. Its has really catchy name too.', 'Great app, I still use desktop web. But its good to use while travelling and trading.']",Free,1000,FINANCE,Hotbtc,"Jan 17, 2020"
309,com.ellipal.wallet,ELLIPAL: Crypto Bitcoin Wallet,4.6,530.0,308.0,"['Good app. But so buggy that experience is a miss. The most annoying one are: - even with Lockscreen active, most of the time you can enter the app without biometric auth - While forcing a refresh on the exchange or wallet , it spins for a very long period of time before refreshing anything Please work on the usability of the app.', 'Good app. I am considering to buy the hardware wallet soon. But stETH token which is popular among eth2 staker is not listed while shitcoin like shiba coin is! Cant be more dissapointed. No support for native segwit address. Would have given 5 stars.', ""Just got the App since I got Titan Cold Wallet. I notice when I'm using a VPN; TorGuard. I can't connect to Binance DEX and DApp. Update: June 28, 2021 I should have mentioned... TrustWallet App works fine with my VPN."", 'Easy to use and cool wallet fast transfer but when you deposit, its slow to reflect in wallet. Hope add some recieve and sent notifications😊great wallet but need improvements', ""I can not add token using contract address. It doesn't show anything. I'm using this wallet specially for HECO chain and now it's really useless to me if I can't add HECO tokens.""]",Free,10000,FINANCE,ellipal,"Jul 2, 2018"
310,com.bitpay.coincloud,Coin Cloud Wallet,3.6,135.0,61.0,"['Well kept wallet. Loosing wallet information Download this app. It will find your lost wallets for sure without you even having to request. Just download trust and make an accout', ""For everyone saying their funds don't show up. Go to your settings, then click key 1, click your account you sent it to, then click the blue button that says scan for funds. Mine didn't show up for 24 hours and after I did this boom it was there. I thought I had been scammed but I guess you just have to do that to get the account to know it has btc in there"", 'Excellent App! I did my first sell btc transaction on the app for $500. Transacted on the app and picked up my payment at a coin cloud ATM about a mile from my house. From app sell to pickup, the entire process was done in 1 hour! Very fast transaction..... LOVE IT!!!', ""Don't use the machine. Charged me %25 transaction fee. Good way to invest $200 and lose $50 immediately. Fastest I ever lost $50."", ""I bought bitcoins and my purchase was verified but 10 days later it still doesn't show up in my wallet. Have tried contacting support and get no response so apparently am just out over $100. Use caution if you use this app.""]",Free,10000,FINANCE,Coin Cloud,"Sep 6, 2018"
311,com.sixpencer.simplework,Dfox-Crypto Wallet and DeFi Portfolio,4.4,165.0,81.0,"[""It was too good to be true. It was free but latest update is limited to only 3 WALLETS unless you upgrade to PRO, which is only... what? $1499.99 A YEAR? I recognize the big efforts of developers and quality of the app, but the out-of-a-sudden astronomic PRO prices just felt like an assault. I'm pretty sure there are many customers with deeper pockets that will not have any problem with these prices, so I hope they give you more stars. I'm changing my free rating to 1 star per wallet."", 'Wrong data displayed, no easy way to submit protocols for support.. Ok wallet, hope they add support for Goose finance', 'I was looking for something that supports bsc network and so far this seems great! The only issue is that it does not track funds that are deposited in certain contracts, but it shows the right values of my assets that are deposited in autofarm and beefy, overall I love the look and feel of it on first glance', ""So far so good. Some bugs here and there and alpaca finance isn't working but other than that it's a really good start as far as portfolio tracking. Especially for bunny and pancake."", ""Nice enough interface. A little lacking for my purposes as it appears to only sync with BSC and ETH Web3 wallets. As of today it doesn't appear to support FTM, SOLANA, and MATIC networks.""]",Free,10000,FINANCE,"SixPencer Technology Co., Ltd.","Oct 9, 2020"
